FECHA DE EMISIÓN,CÓDIGO,ESTADO,BODEGA,CENTRO DE COSTO,ÓRDENES DE COMPRA ASOCIADAS,PROVEEDOR - NOMBRE,PROVEEDOR - TIPO DE IDENTIFICACIÓN,PROVEEDOR - IDENTIFICACIÓN,PROVEEDOR - DIRECCIÓN,PROVEEDOR - TELÉFONO,PROVEEDOR - CIUDAD,VENCIMIENTO,ÍTEM - NOMBRE,ÍTEM - OBSERVACIONES,ÍTEM - REFERENCIA,ÍTEM - CANTIDAD,ÍTEM - PRECIO,ÍTEM - DESCUENTO (%),ÍTEM - IMPUESTO,ÍTEM - IMPUESTO (%),ÍTEM - IMPUESTO (VALOR),ÍTEM - TOTAL,SUBTOTAL - FACTURA,TOTAL - FACTURA,RETENCIÓN - NOMBRE,RETENCIÓN - BASE,RETENCIÓN - VALOR,ESTADO DE RETENCIÓN,RETENCIÓN - NOMBRE,RETENCIÓN - BASE,RETENCIÓN - VALOR,ESTADO DE RETENCIÓN
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla S 032882-135 FRAGOLA/STRAWBERRY,,8999882,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla XS 032882-110 NERO/BLACK,,8999883,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla S 032882-110 NERO/BLACK,,8999884,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla M 032882-110 NERO/BLACK,,8999885,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla L 032882-110 NERO/BLACK,,8999886,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla XL 032882-110 NERO/BLACK,,8999887,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla XS  032881-110 NERO/BLACK,,8999888,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla S 032881-110 NERO/BLACK,,8999889,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla M 032881-110 NERO/BLACK,,8999890,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla L 032881-110 NERO/BLACK,,8999891,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla XL 032881-110 NERO/BLACK,,8999892,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla xs  032881- 094 FANGO/MUD,,8999893,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla S 032881- 094 FANGO/MUD,,8999894,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla M 032881- 094 FANGO/MUD,,8999895,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla L 032881- 094 FANGO/MUD,,8999896,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoodie Talla XL 032881- 094 FANGO/MUD,,8999897,"1,00","497161,00","0,00",IVA 19%,"19,00","94460,60","591621,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoddie Talla s 032839-135 FRAGOLA/STRAWBERRY,,8999898,"1,00","640498,00","0,00",IVA 19%,"19,00","121694,60","762192,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoddie Talla M 032839-135 FRAGOLA/STRAWBERRY,,8999899,"1,00","640498,00","0,00",IVA 19%,"19,00","121694,60","762192,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoddie Talla L 032839-135 FRAGOLA/STRAWBERRY,,8999973,"1,00","640498,00","0,00",IVA 19%,"19,00","121694,60","762192,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoddie Talla S 032839-923 VERDE SMERALDO/EMERALD GREEN,,8999974,"1,00","640498,00","0,00",Ninguno,"0,00","0,00","640498,00","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoddie Talla M 032839-923 VERDE SMERALDO/EMERALD GREEN,,8999972,"1,00","640498,00","0,00",IVA 19%,"19,00","121694,60","762192,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Hoddie Talla L 032839-923 VERDE SMERALDO/EMERALD GREEN,,8999975,"1,00","640498,00","0,00",IVA 19%,"19,00","121694,60","762192,60","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Denim Pants Talla 33 032596-094 FANGO/MUD,,8999976,"1,00","552688,00","0,00",IVA 19%,"19,00","105010,70","657698,70","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Denim Pants Talla 30 032596-094 FANGO/MUD,,8999977,"1,00","552688,00","0,00",IVA 19%,"19,00","105010,70","657698,70","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Denim Pants Talla 29 032596-094 FANGO/MUD,,8999978,"1,00","552688,00","0,00",IVA 19%,"19,00","105010,70","657698,70","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Denim Pants Talla 31 032596-094 FANGO/MUD,,8999979,"1,00","552688,00","0,00",IVA 19%,"19,00","105010,70","657698,70","58285348,00","69237869,50",,,,,,,,
18/10/2022,NOFE-5952B,Pagado,CEDI Medellín,CEDI,,EXCOLBI S.A.S,Número de identificación tributaria,900675960,cr70 30a 116,,Medellín,18/10/2022,Denim Pants Talla 34 032596-094 FANGO/MUD,,8999980,"1,00","552688,00","0,00",IVA 19%,"19,00","105010,70","657698,70","58285348,00","69237869,50",,,,,,,,
14/10/2022,FW00017510,Pagado,CEDI Medellín,,,LUXOTTICA OF COLOMBIA SAS,Número de identificación tributaria,900108281,CRA 42 12 11,,Medellín,28/11/2022,PRADA PR 24YS 1AB5 S0 55,,1400154,"6,00","725523,00","5,00",IVA 19%,"19,00","785741,50","4921222,90","31721585,70","37748687,00",,,,,,,,
14/10/2022,FW00017510,Pagado,CEDI Medellín,,,LUXOTTICA OF COLOMBIA SAS,Número de identificación tributaria,900108281,CRA 42 12 11,,Medellín,28/11/2022,PRADA PR 25YS 1AB5 S0 63,,1400155,"4,00","725523,00","5,00",IVA 19%,"19,00","523827,60","3280815,20","31721585,70","37748687,00",,,,,,,,
14/10/2022,FW00017510,Pagado,CEDI Medellín,,,LUXOTTICA OF COLOMBIA SAS,Número de identificación tributaria,900108281,CRA 42 12 11,,Medellín,28/11/2022,PRADA PR 25YS 4615 S0 63,,1400156,"6,00","725523,00","5,00",IVA 19%,"19,00","785741,50","4921222,90","31721585,70","37748687,00",,,,,,,,
14/10/2022,FW00017510,Pagado,CEDI Medellín,,,LUXOTTICA OF COLOMBIA SAS,Número de identificación tributaria,900108281,CRA 42 12 11,,Medellín,28/11/2022,PRADA PR 29YS 12D2 B0 63,,1400157,"4,00","725523,00","5,00",IVA 19%,"19,00","523827,60","3280815,20","31721585,70","37748687,00",,,,,,,,
14/10/2022,FW00017510,Pagado,CEDI Medellín,,,LUXOTTICA OF COLOMBIA SAS,Número de identificación tributaria,900108281,CRA 42 12 11,,Medellín,28/11/2022,PRADA PR 29YS 1AB5 S0 63,,1400158,"7,00","725523,00","5,00",IVA 19%,"19,00","916698,40","5741426,70","31721585,70","37748687,00",,,,,,,,
14/10/2022,FW00017510,Pagado,CEDI Medellín,,,LUXOTTICA OF COLOMBIA SAS,Número de identificación tributaria,900108281,CRA 42 12 11,,Medellín,28/11/2022,PRADA  PR30YS 13D2 B0 68,,1400153,"1,00","725523,00","5,00",IVA 19%,"19,00","130956,90","820203,80","31721585,70","37748687,00",,,,,,,,
14/10/2022,FW00017510,Pagado,CEDI Medellín,,,LUXOTTICA OF COLOMBIA SAS,Número de identificación tributaria,900108281,CRA 42 12 11,,Medellín,28/11/2022,PRADA PR 30YS 1AB5 S0 68,,1400159,"7,00","725523,00","5,00",IVA 19%,"19,00","916698,40","5741426,70","31721585,70","37748687,00",,,,,,,,
14/10/2022,FW00017510,Pagado,CEDI Medellín,,,LUXOTTICA OF COLOMBIA SAS,Número de identificación tributaria,900108281,CRA 42 12 11,,Medellín,28/11/2022,PRADA PR 19WS 1AB5 S0 52,,1400160,"10,00","571274,00","5,00",IVA 19%,"19,00","1031149,60","6458252,60","31721585,70","37748687,00",,,,,,,,
14/10/2022,FW00017510,Pagado,CEDI Medellín,,,LUXOTTICA OF COLOMBIA SAS,Número de identificación tributaria,900108281,CRA 42 12 11,,Medellín,28/11/2022,PRADA PR 19WS 1AB2 B0 52,,1400161,"4,00","571274,00","5,00",IVA 19%,"19,00","412459,80","2583301,00","31721585,70","37748687,00",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Femme 30 Mil,,2370291,"100,00","223530,00","0,00",IVA 19%,"19,00","4247070,00","26600070,00","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Femme TESTER,,2370308,"16,00","168,00","0,00",IVA 19%,"19,00","510,70","3198,70","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Kakuno 30 Mil,,2370295,"90,00","223530,00","0,00",IVA 19%,"19,00","3822363,00","23940063,00","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Kakuno TESTER,,2370309,"15,00","168,00","0,00",IVA 19%,"19,00","478,80","2998,80","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,ILMIN IL BEE 30 ML,,2200076,"48,00","223530,00","0,00",IVA 19%,"19,00","2038593,60","12768033,60","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,ILMIN IL BEE 3O ML TESTER,,2200077,"8,00","168,00","0,00",IVA 19%,"19,00","255,40","1599,40","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Ego Edp 30 Mil,,2370009,"48,00","223530,00","0,00",IVA 19%,"19,00","2038593,60","12768033,60","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Ego Edp 30Ml TESTER,,2370406,"8,00","168,00","0,00",IVA 19%,"19,00","255,40","1599,40","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Erotique 30 Ml,,237752,"48,00","223530,00","0,00",IVA 19%,"19,00","2038593,60","12768033,60","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Erotique 30Ml TESTER,,237755,"8,00","168,00","0,00",IVA 19%,"19,00","255,40","1599,40","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Mexico 30Ml,,2610601,"48,00","223530,00","0,00",IVA 19%,"19,00","2038593,60","12768033,60","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Mexico  30Ml TESTER,,2610602,"8,00","168,00","0,00",IVA 19%,"19,00","255,40","1599,40","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il France 30 Ml,,2370501,"24,00","223530,00","0,00",IVA 19%,"19,00","1019296,80","6384016,80","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il France Tester 30 Ml,,2370502,"4,00","168,00","0,00",IVA 19%,"19,00","127,70","799,70","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Sont,,2370292,"24,00","223530,00","0,00",IVA 19%,"19,00","1019296,80","6384016,80","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Sont 30 ML TESTER,,2370004,"4,00","168,00","0,00",IVA 19%,"19,00","127,70","799,70","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Dolce  Escarcha De Oro 30Ml,,2370751,"48,00","298091,00","0,00",IVA 19%,"19,00","2718589,90","17026957,90","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Sexuel 30Ml,,2370419,"48,00","223530,00","0,00",IVA 19%,"19,00","2038593,60","12768033,60","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Sexuel 30Ml Tester,,2370420,"8,00","168,00","0,00",IVA 19%,"19,00","255,40","1599,40","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM497,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,3/12/2022,Ilmin Il Dolce Escarcha De Oro Tester,,261070,"8,00","168,00","0,00",IVA 19%,"19,00","255,40","1599,40","121170324,00","144192685,80",,,,,,,,
19/10/2022,EM-501,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,19/10/2022,Ilmin Il Femme Escarcha Oro 30Ml,,2370423,"36,00","298091,00","0,00",IVA 19%,"19,00","2038942,40","12770218,40","10732284,00","12771417,90",,,,,,,,
19/10/2022,EM-501,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,19/10/2022,Ilmin Il Femme Escarcha De Oro 30 Ml TESTER,,2370630,"6,00","168,00","0,00",IVA 19%,"19,00","191,50","1199,50","10732284,00","12771417,90",,,,,,,,
19/10/2022,OCTANSPENDIENTE,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,19/10/2022,Ahli Octans 60 Ml,,2000005,"60,00","147000,00","0,00",IVA 19%,"19,00","1675800,00","10495800,00","8820000,00","10495800,00",,,,,,,,
19/10/2022,OCTANSPENDIENTE,Pagado,CEDI Medellín,,,ILMIN S.A.S,Número de identificación tributaria,900945532,,,,19/10/2022,Ahli Octans Tester 60 Ml,,2000006,"5,00","0,00","0,00",IVA 19%,"19,00","0,00","0,00","8820000,00","10495800,00",,,,,,,,
20/10/2022,138,Pagado,CEDI Medellín,,,DALI JOYERIA RELOJERIA S.A.S.,Número de identificación tributaria,800089663,P.C EL TESORO LOCAL 1009,,Medellín,20/10/2022,DAM116515LN005 ROLEX DAYTONA AUT 40MM CJ/O.R PL/LATEX TB/METEORITO BS/NEGRO LOTE 846218V6,,4970115,"1,00","148907563,00","0,00",IVA 19%,"19,00","28292437,00","177200000,00","148907563,00","177200000,00",Compras (2.5%) ,148907563,"37,226,891,000",APLICADA,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,Estuche Gafas ,,,"47,00","0,00","0,00",Ninguno,"0,00","0,00","0,00","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,Estuche Gafas ,,,"12,00","0,00","0,00",Ninguno,"0,00","0,00","0,00","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,Estuche Gafas ,,,"8,00","0,00","0,00",Ninguno,"0,00","0,00","0,00","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,Estuche Gafas ,,,"6,00","0,00","0,00",Ninguno,"0,00","0,00","0,00","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,Estuche Gafas ,,,"20,00","0,00","0,00",Ninguno,"0,00","0,00","0,00","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,Transporte Fletes y acarreos,,,"1,00","160398,00","0,00",IVA 19%,"19,00","30475,60","190873,60","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,Transporte Fletes y acarreos,,,"1,00","360000,00","0,00",IVA 19%,"19,00","68400,00","428400,00","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS DIOR DICD SU-10A0 ,,1400162,"2,00","1138865,00","0,00",IVA 19%,"19,00","432768,70","2710498,70","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS DIORBAY S1U -10L4,,1400163,"3,00","1279273,00","0,00",IVA 19%,"19,00","729185,60","4567004,60","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS DIORBAY S1U -55C7,,1400164,"3,00","1279273,00","0,00",IVA 19%,"19,00","729185,60","4567004,60","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS DIDIORCLUB M2U-51Q5,,1400165,"6,00","1185668,00","0,00",IVA 19%,"19,00","1351661,50","8465669,50","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS DIDIORCLUB M2U-41L0 ,,1400166,"6,00","1185668,00","0,00",IVA 19%,"19,00","1351661,50","8465669,50","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS DIDIORCLUB M2U-31B8,,1400167,"6,00","1326076,00","0,00",IVA 19%,"19,00","1511726,60","9468182,60","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS DIDIORCLUB M2U-31B0,,1400168,"6,00","1185668,00","0,00",IVA 19%,"19,00","1351661,50","8465669,50","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS DIDIORCLUB M2U-31B7,,1400169,"6,00","1326076,00","0,00",IVA 19%,"19,00","1511726,60","9468182,60","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,VISERA DIDIORCLUB V1U-11A0,,1400170,"6,00","1206469,00","0,00",IVA 19%,"19,00","1375374,70","8614188,70","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,VISERA DIDIORCLUB V1U-96L0,,1400171,"6,00","1206469,00","0,00",IVA 19%,"19,00","1375374,70","8614188,70","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS DISIGNATURE A1U-20B0,,1400172,"4,00","1206469,00","0,00",IVA 19%,"19,00","916916,40","5742792,40","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS DISIGNATURE A3U-B0B0,,1400173,"3,00","1372878,00","0,00",IVA 19%,"19,00","782540,50","4901174,50","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS DIORSIGNATURE S1U -10A0,,1400174,"3,00","1206469,00","0,00",IVA 19%,"19,00","687687,30","4307094,30","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS DISIGNATURE S2U-20B0,,1400175,"10,00","1206469,00","0,00",IVA 19%,"19,00","2292291,10","14356981,10","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS DIULTRADIOR MU-B0A0,,1400176,"3,00","1112864,00","0,00",IVA 19%,"19,00","634332,50","3972924,50","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS FENDI FE40042U-81U,,1400177,"3,00","993257,00","0,00",IVA 19%,"19,00","566156,50","3545927,50","110553499,00","131558663,80",,,,,,,,
20/10/2022,SE27170,Pagado,CEDI Medellín,,,STYLOS OPTICOS LTDA,Número de identificación tributaria,830083771,,,,20/10/2022,GAFAS FENDI FE40042U-86U,,1400178,"3,00","925653,00","0,00",IVA 19%,"19,00","527622,20","3304581,20","110553499,00","131558663,80",,,,,,,,
